N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.7377730596924912,0.5562988980819863,0.7377270380395615,0.792281138476172,0.6391509983582169,0.7921566690787339,0.9178083811478561,0.8411885204522692,0.9176790355876295,1.0008460868364557,0.9999999999999967,6.0,6.0,6.0,6.0,0.931875859221178,0.9626513779225689,0.9830888669521037,0.984822104875705,0.9904130850562552,"2-3, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6872263606973793,0.49056210766551356,0.6870866954088592,0.8158232190543723,0.6757394253876658,0.8158597128135437,0.9550391903756603,0.9105988926367833,0.9552046298510007,1.0008626699745071,0.9999999999999971,6.0,6.0,6.0,6.0,0.9270834826368719,0.9675757872502051,0.9771275666344247,0.9848932804430777,0.9868925840335044,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
7.0,0.6461307888137809,0.44825204907105876,0.653490659637996,0.7824831521789642,0.6387681328106419,0.7931938122076021,0.817421554170391,0.688534520874229,0.827817932418607,0.9884926690508196,0.9999999999999996,7.0,7.0,7.0,7.0,0.8759194879982191,0.9490214952257385,0.9710709993724954,0.9829428503958364,0.98700606391166,"3-2, 2-1, 2-3, 1-0, 2-1, 2-1, 3-2"
6.0,0.7170094152671277,0.5310499414627631,0.7167129592788589,0.8063326231888658,0.6601406955010005,0.8063747563830551,0.10757000714076824,0.11141007032541973,0.10760426224435159,1.0008466762033164,0.9999999999999976,6.0,6.0,6.0,6.0,0.7980725854134623,0.9438767538123496,0.9686024384495033,0.9586386818794029,0.9591663966184738,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7328767754459686,0.5501887418920486,0.7328494332500328,0.7747816591835452,0.613554969656754,0.774986545497983,0.9238991122735626,0.8525586663964003,0.9238173540062221,1.0010150364284711,0.9999999999999978,6.0,6.0,6.0,6.0,0.9237138098940761,0.9606156304337702,0.9766902404541574,0.9806170251368352,0.9878358419324346,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7317522417737655,0.5493881828234857,0.7313668045260024,0.7884907771989171,0.6372009427002552,0.7887124389029748,0.904142848428579,0.8170407714481375,0.9038422145087212,1.0011354566616844,0.9999999999999984,6.0,6.0,6.0,6.0,0.899945068189293,0.9563548309246919,0.9770287386584273,0.9756395670507283,0.9834315300467402,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6950454664397293,0.5021135345441463,0.6950445303000966,0.8210650546047789,0.6817530285238682,0.8212548103052775,0.9169099072497232,0.8396865380853067,0.9166859276437463,1.0007534416277264,0.9999999999999981,6.0,6.0,6.0,6.0,0.9221485022255227,0.9598934066868116,0.9795830419876979,0.9858104754872056,0.9886546415585586,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6809510040513185,0.4859968024900527,0.6810737581025619,0.7995973950434059,0.6512088174207584,0.7996141424704629,0.9541812838696746,0.909252780525186,0.9540064140964237,1.0006695127248983,0.9999999999999992,6.0,6.0,6.0,6.0,0.9405641795775324,0.9725337608381956,0.9811480037640617,0.984382814298678,0.990195359947252,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7384381783233038,0.5569292430290037,0.7385734927936611,0.8219178238088288,0.6833977968297607,0.822382371903463,0.9093229752603791,0.826361180956507,0.9094390966903161,1.001120344050104,0.9999999999999973,6.0,6.0,6.0,6.0,0.9100131014103302,0.9556615415823408,0.9750001756589657,0.9835326618518786,0.9853580506677354,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.68743229762613,0.493251913729944,0.6873499930597969,0.7588167296814946,0.5927114382397378,0.7588345964172625,0.9073219862209289,0.822282106147354,0.9072277684277871,1.0008567951572689,0.9999999999999958,6.0,6.0,6.0,6.0,0.9071068286490539,0.953495258329498,0.9768930587835538,0.9831535071485701,0.986128136817781,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7194373765601085,0.530214431279596,0.7195229522401461,0.8372763761039282,0.7088764131530905,0.8373716604222251,0.9351868491321312,0.873212594519082,0.935366030206434,1.0011122830483283,0.9999999999999959,6.0,6.0,6.0,6.0,0.9278244826876502,0.9579153167967465,0.9720349787190503,0.9838803277531665,0.985900127308644,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7682192881235332,0.5992279831990283,0.768512391239768,0.8449922179585392,0.7218800840909192,0.8449779010212954,0.8963846176274288,0.8031371854015592,0.8961442970977035,1.0010252241225335,0.9999999999999989,6.0,6.0,6.0,6.0,0.8966793573984019,0.9538181308891284,0.9758761153211912,0.982056891931558,0.9878495706510045,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6851671275206079,0.4933357280599403,0.6851636220182848,0.7723707031901672,0.6132605754010373,0.7722629838718469,0.08313395796251,0.08242052570008238,0.08311842461218644,1.0011851485050638,0.9999999999999972,6.0,6.0,6.0,6.0,0.7419851373209481,0.9376774050158219,0.962467513233171,0.9636874473701348,0.965299308569806,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7252672345328494,0.5404196553584679,0.7251820371999168,0.781763959885558,0.6234975366351856,0.7815851856462573,0.9060828294711962,0.8206118304182972,0.9059184207645254,1.001161200812403,1.0000000000000016,6.0,6.0,6.0,6.0,0.9058922749921654,0.9617468612560854,0.9801807473877112,0.9871493711036694,0.9910140541214013,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7493707026580059,0.5740764673439274,0.7494655254928959,0.8085774977266117,0.6653773023488194,0.8085428435039124,0.8979140501109011,0.8061188937450439,0.898120961316704,1.0009932586514427,0.9999999999999991,6.0,6.0,6.0,6.0,0.9056614174088062,0.953039875986322,0.9734916777040753,0.9795280897449719,0.9800413464338211,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
9.0,0.6637389576931219,0.4710465179600051,0.6669482804071393,0.8077447199680506,0.6712015008602445,0.8117199199694036,0.838684480950769,0.7156405357470407,0.8427506458093623,0.9956273988322109,0.9999999999999961,7.0,7.0,7.0,7.0,0.9213570896201663,0.9359173989032609,0.9857555849409512,0.9485378963236574,0.9923055487878291,"3-2, 2-3, 1-0, 3-2, 3-2, 3-2, 2-1, 2-1, 2-1"
6.0,0.7242685834107567,0.5433014388818596,0.7243830631472709,0.7964731671123497,0.6464321554055081,0.7964700042665345,0.06686929740190216,0.06856512648482405,0.06687104159857743,1.0011513746287364,0.999999999999997,6.0,6.0,6.0,6.0,0.6402444612443405,0.9177067909136751,0.9162924737187338,0.946484613130422,0.946754755023823,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7320695850940068,0.5509598594123234,0.7324296544020833,0.8360454608862853,0.7054739304123739,0.836082046736384,0.9006379897973408,0.8106480572693588,0.9001510621398755,1.0007674575708085,0.9999999999999973,6.0,6.0,6.0,6.0,0.9176405631135796,0.961352831953799,0.9806499793847773,0.9832484065023086,0.9891185561221459,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7190705395203524,0.5306974623267207,0.7190583516592047,0.7831656384453157,0.6284715279711909,0.7830280776345442,0.9530450308945909,0.9067821261312253,0.9529542045988598,1.0009373933029062,0.9999999999999967,6.0,6.0,6.0,6.0,0.9508684000858385,0.9652424705390927,0.9773379040451642,0.9848393525683427,0.9869612635355124,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7321919898819836,0.5501137749658465,0.7321459416590442,0.81272965985869,0.6711954258393846,0.8129397189370504,0.929654273964963,0.8633073762658547,0.9296497997897385,1.0008509767875358,0.9999999999999977,6.0,6.0,6.0,6.0,0.9223962159525486,0.96392775627145,0.9766212788774549,0.9812301042389222,0.9822968521460242,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7478465881048038,0.5715424469255612,0.7480002334467659,0.7877503802450099,0.630532740867057,0.7877414995714468,0.915486758072716,0.8375683993135852,0.9155312339789027,1.000842743108825,0.9999999999999986,6.0,6.0,6.0,6.0,0.9196955540843389,0.9630732549258517,0.9781326133875393,0.9797425806483655,0.9896554966985596,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7082285749784143,0.518872531459097,0.7082178051468306,0.7880365285224631,0.6312233503949702,0.7880537747832578,0.9165234845372907,0.8393112498676096,0.9166447554465763,1.0006432497019098,0.9999999999999954,6.0,6.0,6.0,6.0,0.9215876334495374,0.9540356138097644,0.979879416327616,0.9812416133031523,0.9849781070522398,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7264175269696624,0.5422372030849599,0.7264667732036969,0.8429465011288939,0.7155177636590233,0.8425917874274077,0.9079982812004405,0.8245185602407904,0.9079829521808802,1.0009401373543603,0.999999999999998,6.0,6.0,6.0,6.0,0.9161547762037446,0.9550122023616447,0.9760564506395442,0.9846470351012705,0.9894141698131979,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7028210525022723,0.5110444654067059,0.7029675755821989,0.8395544243914144,0.7093188229058739,0.8396665911024132,0.9285999635842045,0.8613047520190174,0.9286198033121413,1.000880561589456,0.9999999999999984,6.0,6.0,6.0,6.0,0.9338429980481806,0.9607417231231428,0.9731772600448388,0.9845303120396984,0.9845706118598605,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6920104036556516,0.5037866898958314,0.6919886708702749,0.7817124404931028,0.6218533332424654,0.7817090654998456,0.07378110424435276,0.0857299254569368,0.07379972353457524,1.0011173633431447,0.9999999999999973,6.0,6.0,6.0,6.0,0.725248064307891,0.9263175087444957,0.9555059458379508,0.9638650423334216,0.9602215307818279,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7345065248792665,0.5525376893307776,0.7345156487858212,0.8569622333306219,0.7382816268642152,0.8568625048801459,0.9320242713955502,0.8674456949811507,0.9318863671113384,1.0008233169054788,0.9999999999999952,6.0,6.0,6.0,6.0,0.9363131673750931,0.9620870894692454,0.967512345923222,0.9762528250821724,0.981444484759408,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
