N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.6547081647451761,0.45847511988069933,0.65459330558717,0.848836951360353,0.7263402853717781,0.8489168675346483,0.06636361412593365,0.06633961068195648,0.06638100610040709,1.0007154478782878,0.9999999999999977,6.0,6.0,6.0,6.0,0.6221028830694203,0.9144090315180226,0.9409612979639834,0.9455508519226561,0.9459806642214502,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7803506661015066,0.6197679673946755,0.780569603410045,0.7904377523142803,0.6352511714992135,0.7902157471611524,0.12713502579330554,0.16199504007567564,0.12710343195469875,1.001026721543912,0.999999999999998,6.0,6.0,6.0,6.0,0.8357228812329504,0.9478563424472132,0.9730666565312102,0.9762203984547394,0.9808355911016812,"2-3, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7910561781979194,0.6334718424517076,0.7909430949845339,0.8050500398553714,0.6596098998737082,0.8052272273206423,0.9245107798232926,0.853548048055407,0.9244519136511162,1.000824878123295,0.9999999999999977,6.0,6.0,6.0,6.0,0.9270411405110051,0.9617709637496333,0.9841664664578851,0.9832308476371813,0.9912123201745442,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6924576336031336,0.5010672197965724,0.6921819189095373,0.814683728122197,0.6731254865683667,0.8146577945140004,0.8990576501011689,0.8084674332670683,0.8991523773142633,1.0008199748746134,1.0,6.0,6.0,6.0,6.0,0.9104189241893553,0.9601070600010451,0.980394609949387,0.9838539624846724,0.9870185826756406,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7215986448468925,0.5444934077538142,0.7216665090796057,0.7126083416244647,0.5312910042497927,0.712386652085975,0.9334522828176047,0.870498212252727,0.9335880850942723,1.0010566234781784,0.9999999999999976,6.0,6.0,6.0,6.0,0.9179098267950583,0.9624522112673254,0.9778432149115116,0.9854399851624758,0.9893055399573998,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7669209535351923,0.597789098873916,0.7671040774037506,0.8467255391740908,0.7217879133156824,0.8465020825445524,0.06646654055173683,0.06630053012565233,0.06646324547387698,1.0009915104018914,0.9999999999999974,6.0,6.0,6.0,6.0,0.648383220821439,0.8899221800262048,0.9182633651499079,0.934641462298374,0.9207417619614202,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7436115054730381,0.5671565274830388,0.7437180587189601,0.825792336350721,0.690213819610638,0.8256547021219505,0.0979736335386801,0.09679182211821213,0.09797248494284494,1.0009289599536462,0.9999999999999979,6.0,6.0,6.0,6.0,0.7288847420664403,0.9309972147702963,0.9720660997840125,0.9597061714073012,0.9774987453791363,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7887598682424258,0.6313899912124019,0.7888060764445729,0.8494070184864204,0.7325532801574005,0.8489732705378382,0.9032324023308166,0.816971952989443,0.9032499385743987,1.0010809401809848,0.9999999999999982,6.0,6.0,6.0,6.0,0.9222216008555443,0.9723087750198683,0.9847125198271588,0.9891082937068374,0.9923275842474355,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7346846679186542,0.5530193642252398,0.7347036880338896,0.8560443543965013,0.7371438831423944,0.8560868762504944,0.9425138495714482,0.886820081938216,0.9425613785346539,1.0009462583722544,0.999999999999998,6.0,6.0,6.0,6.0,0.9240643914388064,0.9639242812911056,0.9742879717021816,0.9825414912096951,0.9844185420779303,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.735082147419847,0.5580342147579578,0.7350867940990397,0.7860051784285241,0.6296787001130495,0.7863249410259121,0.08438254353986184,0.10849530539803726,0.08437998446035076,1.0011490295956365,0.9999999999999969,6.0,6.0,6.0,6.0,0.7390190133262503,0.9451244697431339,0.9823211096300222,0.9868841679233484,0.9850207807220729,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7211237644509859,0.5375912866708898,0.7209977171644544,0.846730023972754,0.7235584411344722,0.8467439859127244,0.9060637074217304,0.8206080856543457,0.906161514896076,1.000698820250541,0.9999999999999962,6.0,6.0,6.0,6.0,0.9118350541339862,0.9570517628204858,0.9725355222512286,0.9799251346194036,0.9839329568885835,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7707747150039745,0.6051002663413735,0.7706102284857674,0.8125907172501672,0.669108690676737,0.8124731823963365,0.8843637910983672,0.7824310677456094,0.8842975259031529,1.0010345845036797,0.999999999999999,6.0,6.0,6.0,6.0,0.9104258026211524,0.9562719962114052,0.9785308883012744,0.9846665122896793,0.9880583788482924,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7270531643735663,0.5466541031135319,0.7271392533284937,0.7981223998730066,0.6470794413304677,0.7984372490337112,0.08886525481698782,0.09414273706467906,0.0888519575201257,1.0010359545661915,0.9999999999999967,6.0,6.0,6.0,6.0,0.7187966363568769,0.9073224726191083,0.9765912951034469,0.9686139612358392,0.9708527228648396,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7168118927609624,0.5349937042813415,0.7168196902388553,0.8113034327708318,0.6683638750697574,0.8112113722662666,0.06906688930866697,0.06871291310591908,0.06906258003650996,1.0010039616115782,0.9999999999999972,6.0,6.0,6.0,6.0,0.6578378416853838,0.8953521812296099,0.9376049249945884,0.9115566797261743,0.942111394495955,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.745076718701012,0.5695591090645844,0.7450445612146825,0.8495557824768709,0.7283980413170406,0.8501532227032814,0.9451498263345252,0.8924924949073616,0.9454667457193003,1.000514388808506,0.9999999999999967,6.0,6.0,6.0,6.0,0.9323323091867501,0.9647555047887448,0.9815531461159805,0.9845360228452817,0.9895466637393097,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6779139227520882,0.4908670127133388,0.67789376296825,0.8294071253475582,0.6938223451677723,0.8291353623601608,0.9130053707092387,0.8325593782480228,0.913074797590363,1.000998799115593,0.9999999999999976,6.0,6.0,6.0,6.0,0.9224006816635038,0.9616692446790335,0.9779951125552169,0.9817884370848398,0.9897476960455877,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7412833584377085,0.5673466389222661,0.7412898790782525,0.8244720434091767,0.6897866389593025,0.824583992964522,0.9432223957108292,0.8880998025780618,0.9431890408974338,1.0009679684637367,0.9999999999999972,6.0,6.0,6.0,6.0,0.9209132403642661,0.9675756997486572,0.9762175915768397,0.9832657389305391,0.9884093355362762,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7330251206089963,0.5596022600919324,0.7328583708609341,0.8371039128747845,0.7083389437764958,0.8370581015720954,0.8995700697603146,0.8097448705568533,0.8994910665350607,1.000836265764183,0.9999999999999972,6.0,6.0,6.0,6.0,0.9139284946565418,0.963330805480391,0.9828205778263784,0.9879562367067102,0.9917677364276393,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7491378436386801,0.5796130320982957,0.7494761756643956,0.8130513983976805,0.6696268841146266,0.8125725455433566,0.932413891915902,0.8678280218291728,0.9320585278537087,1.0008647517066551,0.9999999999999974,6.0,6.0,6.0,6.0,0.9338753414159948,0.9646229425297381,0.9809027257236939,0.9856625705116823,0.990867954210378,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.741471646664167,0.5641592945134855,0.7412157664831733,0.7945955854915293,0.6433139331219396,0.7950089710808698,0.1062841469176754,0.11146834174714654,0.10643048401787039,1.0005422944189777,0.9999999999999976,6.0,6.0,6.0,6.0,0.7446279631595838,0.9580348713707396,0.9566634781980193,0.9624064038012754,0.9606055011088981,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7507618322627677,0.5760258168596364,0.7507216937447146,0.8464718390139805,0.7248430279625756,0.8467172215947196,0.9449775025554348,0.8915098204760072,0.9449242532988003,1.0008986435867862,0.9999999999999974,6.0,6.0,6.0,6.0,0.9219000682102317,0.9660044931742795,0.9796757765414076,0.9827680784866422,0.988393501168221,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7742074582846575,0.6120317855164165,0.7740334175962945,0.8434445475744621,0.7208293923170386,0.8434326554439346,0.07720898199288924,0.0782188489118946,0.07722103163815348,1.001136035231915,0.9999999999999982,6.0,6.0,6.0,6.0,0.6704044114050183,0.9345651259607046,0.9550576915256765,0.9578397525874952,0.9604253267795045,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7513868876896023,0.5772820736208792,0.751085343013947,0.8457179095064145,0.7207330293862929,0.845425759119866,0.8981251713699846,0.8063774972021969,0.8981181907076471,1.0008461753712894,0.9999999999999969,6.0,6.0,6.0,6.0,0.9061807910955109,0.9526001721887808,0.9788555531343373,0.9850569491403858,0.9899556634795397,"2-3, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7523306961375292,0.5762009693105283,0.7524400814779901,0.8058374946365512,0.6586806666506002,0.8058932907897616,0.9076242622073083,0.8229950433403677,0.9075596869794502,1.000862671584575,0.9999999999999986,6.0,6.0,6.0,6.0,0.8978828784739658,0.9532347865930813,0.973254441384601,0.980474854687332,0.9858736706924054,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
7.0,0.6651334574283979,0.47651485190919185,0.6732350941429348,0.7995522599119799,0.6655302343423333,0.8095720038695122,0.9299881501461902,0.8856280364519302,0.9417700130410592,0.9885002994653966,0.9999999999999981,7.0,7.0,7.0,7.0,0.9389372470870082,0.9610128748696257,0.9788405097873993,0.9833010284101795,0.9862276334782231,"3-2, 2-1, 2-3, 1-0, 2-1, 2-1, 3-2"
6.0,0.7632038819545075,0.5966843547888744,0.7633036279984493,0.7895030124716407,0.6339285053544835,0.7895545012595172,0.8984177974246849,0.8076966788647872,0.8981310889279518,1.0008466762033164,0.9999999999999976,6.0,6.0,6.0,6.0,0.9222982173182166,0.9688813812626129,0.9841881942017933,0.9868458024681159,0.9919526345639563,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7204420681265964,0.5367425589427939,0.7202000658598379,0.8508725496585753,0.730380112324531,0.8509197280242556,0.9068943687699234,0.8219667998642888,0.9068541573617737,1.0010150035606087,0.9999999999999992,6.0,6.0,6.0,6.0,0.9103452297602717,0.9630207573466497,0.9784845631523486,0.984127870991879,0.9876704892817042,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6643085693717994,0.47497789356811515,0.6644460769117769,0.8135927228095049,0.671887900347202,0.8137221596137735,0.9409735422110789,0.8843668809894193,0.9409776289011467,1.0011354478988377,0.9999999999999964,6.0,6.0,6.0,6.0,0.9217708795459766,0.9676387067709675,0.9776131361101505,0.9828508945423903,0.9853387130091429,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.681815052630961,0.489890455701652,0.6820902512184108,0.8529695309718422,0.7337059541761572,0.8533474327113758,0.9056996163738756,0.8194204699331391,0.9056177305085491,1.0007534410991072,0.999999999999998,6.0,6.0,6.0,6.0,0.9095522047619674,0.9535336206236643,0.9739162993838707,0.9843972755900161,0.9900309143599192,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7150349975609839,0.5284561356870862,0.7152557980358629,0.7917842529921365,0.6365041617051967,0.7916578654368559,0.9144785659398238,0.8354094850883063,0.9144802933972136,1.0006695127248983,0.9999999999999992,6.0,6.0,6.0,6.0,0.9170505598251544,0.9591449432118039,0.9823200595374094,0.9839621897423503,0.9873227521532625,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.8026396509271704,0.6502833425433678,0.8024220354801154,0.880673047226142,0.7792029937881064,0.8810492618770908,0.12510200677946018,0.16008579033010653,0.12508726728552597,1.0011203465376963,0.9999999999999971,6.0,6.0,6.0,6.0,0.8329364852118631,0.95483925910076,0.9758411809656661,0.9806316048829309,0.9843720747314257,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6983635011031265,0.5051661350425531,0.6982876697395863,0.8202571660753755,0.6801151940184482,0.8203671287883624,0.9480151208502816,0.8968588024080866,0.9480065307942147,1.0008567936558073,0.9999999999999991,6.0,6.0,6.0,6.0,0.9393185147401362,0.9699911052136496,0.982490395974755,0.9854397108696702,0.9887509075925127,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7579834054601713,0.5850189718405719,0.7579756260982603,0.8415209308064144,0.7147190321302104,0.8414492469760461,0.9445719583216772,0.8903905256326877,0.9445335567302414,1.0011122786830102,0.9999999999999958,6.0,6.0,6.0,6.0,0.9262767646665567,0.9630298489472225,0.9778335123523574,0.9822696134480019,0.9885558845882024,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7402533668409474,0.5629876163654326,0.7405007143813266,0.8444745878928746,0.7220585077018092,0.84449867033994,0.16921865875989828,0.19827104586648828,0.16925976603503934,1.0010252327515694,0.9999999999999959,6.0,6.0,6.0,6.0,0.8634673052339701,0.9525483399836295,0.9667037734430606,0.9802888411892217,0.9806514125020996,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7512517134898857,0.5761979964935084,0.7509987555017419,0.7730557113121169,0.6145207371077286,0.7729498004405777,0.9318942114651778,0.8666603029820308,0.9318836526921189,1.0011851499989324,1.0000000000000004,6.0,6.0,6.0,6.0,0.9282337813972603,0.9637806848424394,0.9803057552102373,0.9848154748690544,0.9887943166118723,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7224242614818087,0.5413240891977087,0.7225675580418088,0.8229626109297293,0.6889288848338839,0.8226943768511955,0.9482950432425552,0.8980425530190923,0.9483104207666928,1.0011612023497198,0.9999999999999981,6.0,6.0,6.0,6.0,0.948089265672899,0.9709279176221363,0.9803490110551626,0.9866902075099274,0.9873929951141489,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7155949446939508,0.5295138464326892,0.7155301627987477,0.8352798451362082,0.7038079518377445,0.8350328474553018,0.9100334730498636,0.8273152476267231,0.9100516880963625,1.000993259150325,0.9999999999999971,6.0,6.0,6.0,6.0,0.9147278347957339,0.954276101467259,0.9715420011389305,0.979263853059423,0.9859431347951068,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
9.0,0.7689012908806568,0.6096878030310379,0.7730968424891137,0.8139748841326444,0.6789998428362355,0.8174527515071923,0.8848410871966965,0.7918389856373492,0.8895457437391582,0.9956437646611898,0.999999999999994,7.0,7.0,7.0,7.0,0.9215227495028123,0.9633450589958058,0.9769118663229802,0.9785851690047208,0.9801983749987716,"3-2, 2-3, 1-0, 3-2, 3-2, 3-2, 2-1, 2-1, 2-1"
6.0,0.7350269351410548,0.5583077410462658,0.735092268853258,0.8357963195948817,0.7065637346527591,0.8359472562197334,0.9504469895473785,0.902053608286787,0.9504997902547802,1.0011513749905518,0.9999999999999978,6.0,6.0,6.0,6.0,0.93675559839083,0.969334594499944,0.9814994171810094,0.9873195604554871,0.9900477406456761,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.733035177476651,0.5555966006564128,0.7329490893487788,0.8303748348369221,0.6993058708918496,0.8300440975398072,0.9514022390535111,0.9030844856307481,0.9512390414849492,1.0007674591204516,0.9999999999999962,6.0,6.0,6.0,6.0,0.9419280734264472,0.9690371782378239,0.9858703343187976,0.9899476169658661,0.9902030067226457,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7211959866048117,0.5389716117214267,0.721314935165576,0.8106152912778725,0.6672860540025981,0.8106242915620838,0.9449581441707113,0.891628807963618,0.9450096246814453,1.000937393728569,0.999999999999999,6.0,6.0,6.0,6.0,0.9337154935080159,0.964927809678601,0.9790471955022894,0.9847171262625002,0.9862076741022774,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6946992806402148,0.5069970437504923,0.6946067573082639,0.8165313717963983,0.6765459962174443,0.8168455523219905,0.0736196922717108,0.07335161699237122,0.07359421583292801,1.0008509780513541,0.9999999999999982,6.0,6.0,6.0,6.0,0.6553241433837428,0.9284786994577309,0.9512498280528193,0.954002435203206,0.9563215477186672,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6651754079635702,0.46502649272552943,0.6653283756858389,0.8237792981461626,0.6869679554053782,0.8237097189433803,0.9203546877248796,0.8456163091740163,0.9202571953007962,1.0008426839915718,0.999999999999998,6.0,6.0,6.0,6.0,0.9196140333669054,0.949637600188392,0.9741613071261025,0.9826033214635921,0.9892376696647361,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7220923771251814,0.5368274029500015,0.7221430014418733,0.8334244088539686,0.7056915513315409,0.8332490389943551,0.06915951626553973,0.06930979317893576,0.06917004802547654,1.0006432562174115,0.9999999999999973,6.0,6.0,6.0,6.0,0.6609209137105004,0.9189390536496598,0.9445881317997473,0.948434131551702,0.9490612151372129,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7101981341771306,0.5269649932292015,0.7103689331220419,0.8251028442094485,0.6916355766185238,0.8251242363557441,0.9084620101563614,0.8249784312733759,0.9084400014932669,1.0009401350793532,0.9999999999999999,6.0,6.0,6.0,6.0,0.9139765111098396,0.9564907439272554,0.974485242363895,0.9847272103481405,0.9885403323816094,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.6771406920538131,0.48329250366957865,0.677132517451118,0.7950425829343247,0.6422535607734938,0.7952405443829144,0.9066012561782202,0.8212159182573905,0.9066282216110292,1.0009239393139697,0.9999999999999967,6.0,6.0,6.0,6.0,0.906959003508868,0.9507094649242095,0.9757285953965713,0.9793627541317649,0.9844947314524758,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7996732176952865,0.646140759317984,0.7996345099061114,0.7910325800605941,0.6406079729615735,0.7909919629213179,0.9474933121498971,0.8964882286898754,0.9475883630952388,1.0011173849984674,0.9999999999999986,6.0,6.0,6.0,6.0,0.9420276238229051,0.9662870913647095,0.9807994850591466,0.9846017439180954,0.9891804265857215,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7013449615749696,0.5143222322316578,0.7014310460530895,0.8096977839963826,0.6668592754802842,0.8095263342599238,0.9318857388928493,0.8672573559321903,0.9319278426862722,1.000823318679154,0.9999999999999973,6.0,6.0,6.0,6.0,0.9180063293620719,0.9592732069255077,0.9739062033474829,0.9779267520798177,0.9809206521853536,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
