N_entangling,fid_sampler,purity_sampler,fid_sampler_to_NN_approx,fid_sampler_no_readout,purity_sampler_no_readout,fid_sampler_no_readout_to_NN_approx,fid_noisy_state_sim,purity_noisy_state_sim,fid_noisy_state_sim_to_NN_approx,fid_ideal,purity_ideal,N_entangling_sampler,N_entangling_sampler_no_readout,N_entangling_noisy_rho,N_entangling_ideal_rho,estimator_verification_100,estimator_verification_1000,estimator_verification_5000,estimator_verification_10000,estimator_verification_20000,sequence
6.0,0.7279104238741834,0.5395875978612965,0.7278749390303223,0.9118938462618673,0.8307768431065935,0.9118063772071545,0.9200596629130984,0.8458130974270972,0.9199187544683375,1.000669444597772,0.9999999999999998,6.0,6.0,6.0,6.0,0.9243382183653893,0.9639628062017316,0.981181020737502,0.9865471238012853,0.990077682348231,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7317296488074068,0.5450041396951231,0.7316370585404954,0.911126808921027,0.8302472901703248,0.9110722170248003,0.9074246448290436,0.8225884589741161,0.9074348296792331,1.0011203457851254,1.0000000000000004,6.0,6.0,6.0,6.0,0.9152685713551044,0.9536801399679354,0.9776451740295142,0.9822246977901706,0.9872462229907547,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7184375448369337,0.5258911286941512,0.7184538908867241,0.9063019087281667,0.8218171128858479,0.9067239662316126,0.9043923713305506,0.8175366796290935,0.9041357004957457,1.000856796237042,0.9999999999999996,6.0,6.0,6.0,6.0,0.9158110612832437,0.9580162203115677,0.9778086144335617,0.9830092809265136,0.9873177677041278,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7215928050501841,0.5300266306002253,0.721468985068199,0.9094710360727521,0.826632228407106,0.9093187970240761,0.9162115106931958,0.838819546812926,0.916465168807211,1.0011122869929854,0.9999999999999989,6.0,6.0,6.0,6.0,0.9075949401143327,0.9564094508342755,0.9788244207245098,0.9806383429983356,0.9881230282602115,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7358842201486465,0.5513340523187635,0.7362110527220806,0.9111196654987823,0.8299197405520038,0.9109672435452141,0.9082380829241277,0.8241842106296808,0.9077913272907301,1.0010251791756555,0.9999999999999997,6.0,6.0,6.0,6.0,0.9255721782995073,0.9544656660180479,0.98041749559692,0.9832124479692309,0.9887952072732512,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7336543281508069,0.5478534914879156,0.7337552996252326,0.9118884031530299,0.8315604816338533,0.9121508417890684,0.9089770457589925,0.8261108008912869,0.90911465459884,1.001185145861476,0.9999999999999989,6.0,6.0,6.0,6.0,0.9216612341920786,0.9553587273693592,0.9750739329522393,0.9855224039359014,0.9904164925679257,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7350255332456799,0.5500588416560105,0.7348045331278048,0.9183688335990673,0.8427349213875549,0.9181165991052975,0.9139578330758945,0.8348716761920235,0.9138986281514323,1.0011611989536982,0.9999999999999987,6.0,6.0,6.0,6.0,0.9279082710346561,0.9613095434838764,0.9796296817181184,0.9822854720348733,0.9875106677962591,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7340931110310864,0.548969646582411,0.7345294060753434,0.9089186750178236,0.826246035136476,0.9090282264737448,0.9068987158957713,0.8222315496835559,0.9071291154558554,1.0009933692433293,1.0000000000000018,6.0,6.0,6.0,6.0,0.9188556952839325,0.9603398753308037,0.97734345441773,0.9826863092054129,0.9841122923515,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
9.0,0.7281830911780136,0.547867369491737,0.7316042664507871,0.9029909155272927,0.8241312560554863,0.9072254654874303,0.8950625136829797,0.8100322926130457,0.8992670208880104,0.9956680648227884,1.0000000000000009,7.0,7.0,7.0,7.0,0.9317768970271837,0.9682256181944656,0.9751136525465599,0.9791842990879994,0.9806016589154489,"3-2, 2-3, 1-0, 3-2, 3-2, 3-2, 2-1, 2-1, 2-1"
6.0,0.7258149607185187,0.5378559600730309,0.7259669298808085,0.9083725239585025,0.8249115492773931,0.9084563873113142,0.9076029983570817,0.8234208515911143,0.907694811140771,1.0011513741532667,1.0000000000000018,6.0,6.0,6.0,6.0,0.9277177633374902,0.957727128370217,0.9784507714423774,0.985056908659237,0.9885018939270881,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7544835480322003,0.5795928939515697,0.7544591466936889,0.9146886342771723,0.8370645582861564,0.9151209447009578,0.9192754442176357,0.8451570842570053,0.9195020136390493,1.0007674582490285,1.0000000000000018,6.0,6.0,6.0,6.0,0.9403456438797915,0.9712637585461027,0.9816766841299343,0.9866252005356678,0.9906286412749992,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7184464674955214,0.5266623055509807,0.7186021795397602,0.9060449802383541,0.8206453604824175,0.905788626719461,0.9136668115064188,0.834692352207859,0.9138456690439887,1.000937389436129,1.0000000000000002,6.0,6.0,6.0,6.0,0.9279988784615676,0.962533837629099,0.9799364948085445,0.9814031536424096,0.9854623201397085,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7242632190380023,0.5350804257761433,0.7244347006036019,0.9115927781787405,0.8312624959588895,0.9114315226110802,0.909579275505777,0.827023085043904,0.9094398421935654,1.0008509985346452,0.9999999999999978,6.0,6.0,6.0,6.0,0.9216360134198295,0.9578121315290743,0.9793038859191233,0.9828414096781406,0.9865289098226641,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7204924687934019,0.528752425869102,0.7204535873863374,0.9050469376047836,0.8190502075234123,0.904890509671507,0.9146775422114448,0.8361507941040619,0.9144973299035586,1.0008427430576827,0.9999999999999994,6.0,6.0,6.0,6.0,0.9106158488015824,0.9539103981596735,0.9768843274636433,0.9793929511751487,0.9873625402914921,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7194311822208963,0.5289760462133741,0.7195225940726705,0.9091127869428077,0.8261951155496283,0.9090338939317881,0.9070924945297973,0.8225259415132219,0.9071173399170742,1.000643256376524,0.9999999999999998,6.0,6.0,6.0,6.0,0.9067151676079666,0.9591003419574358,0.9772518611593372,0.9819864999923118,0.9861902973926497,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7364411794204447,0.5522752725929578,0.7363290774894974,0.9074942928685686,0.8240955277554394,0.907539396439337,0.9160154886901278,0.8389455928792976,0.9161085997615592,1.000940135142341,1.000000000000001,6.0,6.0,6.0,6.0,0.9282861493707614,0.9642515120014623,0.9791241978455015,0.9842132990909912,0.9892357229955155,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7180470436530049,0.5248696212625255,0.7182717383884136,0.9083030118235751,0.8252814141326333,0.9085250159078423,0.9158353141712212,0.8386888549949955,0.9158120214601708,1.0012336271237372,1.0000000000000007,6.0,6.0,6.0,6.0,0.9235551240267951,0.954697139116288,0.9796216236010082,0.9815522759331253,0.9885576244535242,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7282123168783915,0.5397878235146709,0.7281702008520469,0.9077995950517357,0.8241051955405032,0.9079005008309163,0.9196854360270519,0.8456315574918797,0.919764869284557,1.001117362564767,1.0,6.0,6.0,6.0,6.0,0.9131905754826235,0.9639067006524349,0.9777152601852264,0.9831007402764208,0.98621253252616,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
6.0,0.7106253678666772,0.5156960167376201,0.7105128916761683,0.9112847776574353,0.8302958474515825,0.9113339989725772,0.9045457725605694,0.817972511864216,0.9046368173312389,1.000823318822821,1.0000000000000004,6.0,6.0,6.0,6.0,0.9010765954232235,0.9536722313946886,0.9691889302731306,0.9756274119768841,0.9801474056311661,"3-2, 2-1, 2-1, 1-0, 2-1, 3-2"
