sequences,seq_str,occur,freq
"[2, 7, 7, 12, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 2, 7, 12, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 0-1, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 2, 7, 12, 2, 7, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 0-1, 1-2, 2-3, 0-1, 1-2, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 7, 7, 12, 2, 12, 2, 17, 12, 17, 7, 12, 0, 0, 0]","1-2, 1-2, 1-2, 2-3, 0-1, 2-3, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 12, 7, 2, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 2-3, 1-2, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 12, 2, 7, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 12, 2, 7, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 2-3, 0-1, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 12, 7, 2, 7, 2, 12, 17, 7, 12, 7, 0, 0, 0]","1-2, 2-3, 2-3, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3, 1-2",1,0.001
"[2, 7, 7, 12, 2, 7, 12, 2, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 1-2, 2-3, 0-1, 1-2, 2-3, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 7, 12, 2, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 0-1, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 7, 12, 2, 12, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 2-3, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 7, 12, 2, 2, 7, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 1-2, 2-3, 0-1, 0-1, 1-2, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 7, 7, 7, 2, 7, 12, 2, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 1-2, 1-2, 0-1, 1-2, 2-3, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 12, 2, 7, 12, 2, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 0-1, 1-2, 2-3, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 12, 7, 2, 2, 12, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 1-2, 0-1, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 7, 12, 2, 7, 2, 12, 17, 7, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3, 1-2",1,0.001
"[12, 12, 12, 7, 7, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 2-3, 1-2, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 2, 12, 2, 2, 12, 7, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 1-2, 0-1, 2-3, 0-1, 0-1, 2-3, 1-2, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 2, 12, 7, 12, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 0-1, 2-3, 1-2, 2-3, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 7, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 2-3, 1-2, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 2, 7, 7, 2, 12, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 12, 7, 12, 2, 7, 7, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 2, 7, 2, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 12, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 12, 2, 7, 2, 7, 2, 12, 7, 17, 12, 0, 0, 0]","1-2, 2-3, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 1-2, 3-4, 2-3",1,0.001
"[7, 7, 7, 12, 2, 7, 2, 12, 12, 17, 7, 12, 0, 0, 0]","1-2, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 2, 7, 2, 12, 7, 2, 12, 12, 17, 7, 12, 0, 0, 0]","0-1, 0-1, 1-2, 0-1, 2-3, 1-2, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 2, 7, 2, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 7, 12, 2, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 2-3, 0-1, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 2, 12, 7, 2, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 0-1, 2-3, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 12, 12, 7, 2, 2, 7, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 2-3, 2-3, 1-2, 0-1, 0-1, 1-2, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 12, 12, 7, 7, 2, 2, 7, 12, 17, 7, 12, 0, 0, 0]","2-3, 2-3, 2-3, 1-2, 1-2, 0-1, 0-1, 1-2, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 12, 2, 7, 2, 7, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 2, 7, 2, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 0-1, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 12, 2, 2, 7, 2, 17, 12, 7, 17, 12, 0, 0, 0]","1-2, 2-3, 2-3, 0-1, 0-1, 1-2, 0-1, 3-4, 2-3, 1-2, 3-4, 2-3",1,0.001
"[2, 12, 7, 12, 2, 7, 2, 7, 12, 17, 12, 7, 0, 0, 0]","0-1, 2-3, 1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 2, 7, 7, 2, 2, 17, 12, 7, 17, 12, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 0-1, 3-4, 2-3, 1-2, 3-4, 2-3",1,0.001
"[2, 7, 2, 7, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 0-1, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 12, 2, 7, 2, 12, 17, 12, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2, 2-3",1,0.001
"[7, 7, 7, 12, 2, 2, 12, 7, 7, 17, 12, 12, 0, 0, 0]","1-2, 1-2, 1-2, 2-3, 0-1, 0-1, 2-3, 1-2, 1-2, 3-4, 2-3, 2-3",1,0.001
"[12, 7, 2, 12, 7, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 0-1, 2-3, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[17, 7, 7, 12, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","3-4, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 7, 2, 7, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 1-2, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 2, 12, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 0-1, 2-3, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 12, 7, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 2, 12, 2, 7, 2, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 1-2, 0-1, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 2, 12, 7, 2, 17, 12, 7, 17, 12, 0, 0, 0]","1-2, 2-3, 1-2, 0-1, 2-3, 1-2, 0-1, 3-4, 2-3, 1-2, 3-4, 2-3",1,0.001
"[2, 12, 7, 2, 2, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","0-1, 2-3, 1-2, 0-1, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 7, 12, 2, 7, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 2, 7, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 0-1, 1-2, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[17, 7, 7, 2, 12, 7, 12, 2, 12, 17, 12, 7, 0, 0, 0]","3-4, 1-2, 1-2, 0-1, 2-3, 1-2, 2-3, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 12, 2, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 2-3, 0-1, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 2, 7, 2, 2, 7, 17, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 0-1, 1-2, 0-1, 0-1, 1-2, 3-4, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 2, 7, 7, 2, 12, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 2-3, 3-4, 2-3, 1-2",1,0.001
"[17, 7, 7, 2, 2, 7, 2, 12, 12, 17, 7, 12, 0, 0, 0]","3-4, 1-2, 1-2, 0-1, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 12, 12, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 2-3, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 2, 7, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 7, 2, 12, 7, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 1-2, 1-2, 0-1, 2-3, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 2, 7, 2, 7, 7, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 7, 12, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 7, 12, 7, 7, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 2-3, 1-2, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 12, 12, 2, 7, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 2, 2, 7, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 0-1, 0-1, 1-2, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 7, 12, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 2-3, 1-2, 1-2, 2-3, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 2, 7, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 7, 7, 2, 2, 12, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 2-3, 1-2, 1-2, 0-1, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 7, 12, 7, 2, 7, 12, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 1-2, 2-3, 1-2, 0-1, 1-2, 2-3, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 7, 12, 2, 7, 2, 12, 2, 17, 7, 12, 7, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 2-3, 0-1, 3-4, 1-2, 2-3, 1-2",1,0.001
"[12, 12, 12, 7, 7, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 2-3, 1-2, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 2, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 2-3, 1-2, 0-1, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 7, 12, 2, 7, 17, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 0-1, 1-2, 3-4, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 12, 7, 7, 12, 7, 2, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 2-3, 1-2, 1-2, 2-3, 1-2, 0-1, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 7, 12, 2, 7, 2, 7, 2, 12, 7, 17, 12, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 1-2, 3-4, 2-3",1,0.001
"[7, 7, 12, 7, 2, 7, 7, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 1-2, 2-3, 1-2, 0-1, 1-2, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 2, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 0-1, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 7, 12, 2, 7, 2, 17, 12, 7, 17, 12, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 3-4, 2-3, 1-2, 3-4, 2-3",1,0.001
"[7, 12, 12, 7, 2, 7, 2, 12, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 2-3, 1-2, 0-1, 1-2, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 7, 12, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 1-2, 2-3, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 12, 7, 12, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 2-3, 1-2, 2-3, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 12, 7, 12, 2, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 2-3, 1-2, 2-3, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 12, 7, 2, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 2-3, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 12, 7, 2, 7, 2, 17, 12, 12, 17, 7, 0, 0, 0]","1-2, 2-3, 2-3, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 2-3, 3-4, 1-2",1,0.001
"[7, 12, 12, 2, 7, 7, 2, 12, 17, 12, 7, 7, 0, 0, 0]","1-2, 2-3, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2, 1-2",1,0.001
"[7, 12, 7, 12, 2, 7, 7, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 2, 7, 12, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 0-1, 1-2, 2-3, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 2, 7, 12, 7, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 0-1, 1-2, 2-3, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[2, 7, 12, 7, 7, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","0-1, 1-2, 2-3, 1-2, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 12, 7, 7, 2, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","0-1, 2-3, 1-2, 1-2, 0-1, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 7, 2, 2, 7, 12, 12, 7, 12, 17, 12, 0, 0, 0]","1-2, 2-3, 1-2, 0-1, 0-1, 1-2, 2-3, 2-3, 1-2, 2-3, 3-4, 2-3",1,0.001
"[12, 7, 2, 2, 7, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 0-1, 0-1, 1-2, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 2, 2, 12, 7, 7, 2, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 0-1, 0-1, 2-3, 1-2, 1-2, 0-1, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 2, 12, 7, 7, 2, 17, 12, 17, 12, 7, 0, 0, 0]","1-2, 2-3, 0-1, 2-3, 1-2, 1-2, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 12, 2, 7, 2, 7, 2, 12, 17, 12, 7, 12, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2, 2-3",1,0.001
"[12, 12, 7, 2, 7, 12, 2, 12, 12, 17, 7, 12, 0, 0, 0]","2-3, 2-3, 1-2, 0-1, 1-2, 2-3, 0-1, 2-3, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 12, 2, 7, 7, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 2-3, 0-1, 1-2, 1-2, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 12, 2, 7, 2, 7, 2, 17, 12, 7, 17, 12, 0, 0, 0]","1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 3-4, 2-3, 1-2, 3-4, 2-3",1,0.001
"[7, 7, 12, 2, 7, 2, 7, 2, 12, 17, 7, 12, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 1-2, 0-1, 1-2, 0-1, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 7, 7, 12, 2, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 1-2, 1-2, 2-3, 0-1, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 12, 12, 2, 2, 17, 12, 17, 7, 12, 0, 0, 0]","2-3, 1-2, 1-2, 2-3, 2-3, 0-1, 0-1, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[12, 7, 2, 7, 7, 2, 2, 17, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 0-1, 1-2, 1-2, 0-1, 0-1, 3-4, 2-3, 3-4, 2-3, 1-2",1,0.001
"[12, 7, 7, 2, 12, 2, 7, 2, 12, 17, 12, 7, 0, 0, 0]","2-3, 1-2, 1-2, 0-1, 2-3, 0-1, 1-2, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[7, 7, 12, 7, 2, 7, 12, 2, 12, 17, 12, 7, 0, 0, 0]","1-2, 1-2, 2-3, 1-2, 0-1, 1-2, 2-3, 0-1, 2-3, 3-4, 2-3, 1-2",1,0.001
"[2, 7, 12, 7, 2, 7, 12, 17, 12, 17, 7, 12, 0, 0, 0]","0-1, 1-2, 2-3, 1-2, 0-1, 1-2, 2-3, 3-4, 2-3, 3-4, 1-2, 2-3",1,0.001
"[7, 7, 12, 2, 7, 12, 2, 7, 7, 17, 12, 12, 0, 0, 0]","1-2, 1-2, 2-3, 0-1, 1-2, 2-3, 0-1, 1-2, 1-2, 3-4, 2-3, 2-3",1,0.001
